age_CE,CWB01A_raw,CWB01B_raw,CWB02A_raw,CWB02B_raw,CWB02C_raw,CWB03A_raw,CWB04A_raw,CWB04B_raw,CWB05A_raw,CWB05B_raw,CWB06A_raw,CWB07A_raw,CWB07B_raw,CWB08A_raw,CWB08B_raw,CWB09A_raw,CWB09B_raw,CWB10A_raw,CWB11A_raw,CWB11B_raw,CWB12A_raw,CWB12B_raw,CWB13A_raw,CWB13B_raw,CWB14A_raw,CWB15A_raw,CWB15B_raw,CWB16A_raw,CWB16B_raw,CWB17A_raw,CWB17B_raw,CWB18A_raw,CWB18B_raw,CWB19A_raw,CWB19B_raw,CWB20A_raw,CWB20B_raw,CWB01A_raw_outlier_flag,CWB01B_raw_outlier_flag,CWB02A_raw_outlier_flag,CWB02B_raw_outlier_flag,CWB02C_raw_outlier_flag,CWB03A_raw_outlier_flag,CWB04A_raw_outlier_flag,CWB04B_raw_outlier_flag,CWB05A_raw_outlier_flag,CWB05B_raw_outlier_flag,CWB06A_raw_outlier_flag,CWB07A_raw_outlier_flag,CWB07B_raw_outlier_flag,CWB08A_raw_outlier_flag,CWB08B_raw_outlier_flag,CWB09A_raw_outlier_flag,CWB09B_raw_outlier_flag,CWB10A_raw_outlier_flag,CWB11A_raw_outlier_flag,CWB11B_raw_outlier_flag,CWB12A_raw_outlier_flag,CWB12B_raw_outlier_flag,CWB13A_raw_outlier_flag,CWB13B_raw_outlier_flag,CWB14A_raw_outlier_flag,CWB15A_raw_outlier_flag,CWB15B_raw_outlier_flag,CWB16A_raw_outlier_flag,CWB16B_raw_outlier_flag,CWB17A_raw_outlier_flag,CWB17B_raw_outlier_flag,CWB18A_raw_outlier_flag,CWB18B_raw_outlier_flag,CWB19A_raw_outlier_flag,CWB19B_raw_outlier_flag,CWB20A_raw_outlier_flag,CWB20B_raw_outlier_flag
1689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.17,NA,0.74,NA,1.11,1.35,0.35,1.38,1.86,0.51,NA,0.72,0.44,NA,NA,NA,1.68,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,NA,0.39,NA,0.69,0.9,0.29,0.81,1.05,0.34,NA,0.58,0.33,NA,NA,NA,1.33,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1691,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25,NA,0.38,NA,0.98,0.97,0.19,0.92,1.05,0.48,NA,0.56,0.33,NA,NA,NA,1.64,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.75,NA,0.44,NA,1.17,0.84,0.29,1.41,1.12,0.51,NA,0.75,0.4,NA,NA,NA,2.06,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,NA,0.42,NA,0.98,1.02,0.41,0.88,1.19,0.39,NA,0.59,0.34,NA,NA,NA,1.61,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.51,NA,0.41,NA,0.96,1.14,0.27,1.11,0.99,0.4,NA,0.58,0.32,NA,NA,NA,2.05,1.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.31,NA,0.3,NA,0.91,1.12,0.14,1.02,0.92,0.35,NA,0.52,0.27,NA,NA,NA,1.84,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,NA,0.34,NA,0.91,0.95,0.23,0.62,0.86,0.23,NA,0.54,0.32,NA,NA,NA,1.35,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,NA,0.6,NA,0.86,1.32,0.26,0.34,1.08,0.21,NA,0.64,0.37,NA,NA,NA,1.4,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.33,NA,0.96,NA,0.81,1.4,0.46,0.75,0.99,0.29,NA,0.58,0.29,NA,NA,NA,0.77,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.28,NA,0.74,NA,0.7,1.19,0.3,0.79,1.07,0.3,NA,0.42,0.23,NA,NA,NA,0.79,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,0.73,NA,0.79,0.93,0.3,0.58,1.07,0.2,NA,0.57,0.24,NA,NA,NA,0.85,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,NA,0.56,NA,0.98,0.87,0.5,0.69,1.11,0.31,NA,0.46,0.27,NA,NA,NA,1.15,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,NA,0.55,NA,0.82,0.62,0.35,0.61,1.07,0.3,NA,0.62,0.29,NA,NA,NA,0.96,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.69,NA,0.65,NA,0.91,0.85,0.4,0.87,1.37,0.5,NA,0.59,0.33,NA,NA,NA,1.54,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,NA,0.47,NA,0.8,0.82,0.26,0.95,1.67,0.52,NA,0.53,0.33,NA,NA,NA,1.02,1.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,0.4,NA,0.97,1.07,0.4,1.03,1.4,0.66,NA,0.61,0.36,NA,NA,NA,1.07,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.76,NA,0.44,NA,0.9,1.16,0.31,0.89,1.27,0.67,1.28,0.56,0.37,NA,NA,NA,1.28,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,NA,0.31,NA,0.74,0.76,0.25,0.55,0.74,0.55,0.6,0.47,0.36,NA,NA,NA,1.14,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,NA,0.32,NA,0.98,1.01,0.33,0.76,0.88,0.78,0.83,0.37,0.33,NA,NA,NA,1.39,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,NA,0.65,NA,0.81,0.96,0.31,0.72,1.09,0.33,0.76,0.51,0.39,NA,NA,NA,1.04,0.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.89,NA,0.84,NA,0.77,1.03,0.2,0.65,0.92,0.42,0.94,0.41,0.34,NA,NA,NA,1.35,1.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,NA,0.65,NA,0.93,1.15,0.36,0.71,1.12,0.67,1.08,0.48,0.37,NA,NA,NA,1.92,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.92,NA,0.49,NA,1,1.27,0.31,0.82,1.06,0.9,1.14,0.45,0.35,NA,NA,NA,2.23,2.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
1713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,NA,0.38,NA,0.93,1.18,0.3,0.82,0.93,0.78,1.11,0.42,0.36,NA,NA,NA,1.94,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,NA,0.42,NA,0.76,1.31,0.29,0.84,0.91,0.78,1.12,0.49,0.35,NA,NA,NA,2.34,1.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38,NA,0.4,NA,0.76,0.94,0.26,0.72,0.79,0.79,1.13,0.43,0.34,NA,NA,NA,2.03,1.9,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA
1716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,0.35,NA,0.7,0.94,0.3,0.76,0.92,0.64,1.16,0.58,0.44,NA,NA,NA,1.56,2,NA,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA
1717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.58,NA,0.39,NA,0.84,1.34,0.36,0.89,1.09,0.76,1.49,0.47,0.43,NA,NA,NA,1.72,2.08,NA,NA,NA,NA,NA,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,FALSE,NA,NA
1718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46,NA,0.4,NA,0.62,1.25,0.35,0.72,0.88,0.74,1.64,0.48,0.42,NA,NA,NA,1.53,1.55,NA,NA,NA,NA,NA,1.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA
1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.39,0.52,0.32,NA,0.65,1.38,0.36,0.73,0.88,0.78,1.94,0.42,0.41,NA,NA,NA,1.57,1.21,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA
1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.23,0.5,0.38,NA,0.86,1.42,0.28,0.71,1.06,0.67,2.12,0.6,0.44,NA,NA,NA,1.92,1.58,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA
1721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41,0.55,0.33,NA,0.9,1.47,0.28,0.67,0.95,0.84,2.67,0.51,0.42,NA,NA,NA,1.74,1.65,NA,NA,NA,NA,1.02,1.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35,0.55,0.3,NA,0.82,1.15,0.28,0.71,1.01,0.91,2.12,0.55,0.48,NA,NA,NA,1.73,1.3,NA,NA,NA,NA,0.99,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.12,0.56,0.34,NA,0.76,0.99,0.25,0.7,0.84,0.69,1.69,0.46,0.37,NA,NA,NA,1.24,1.3,NA,NA,NA,NA,0.87,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.21,0.46,0.33,NA,0.9,1.49,0.37,0.81,1.17,1.03,2.22,0.57,0.39,NA,NA,NA,1.52,0.88,NA,NA,NA,NA,1.29,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24,0.63,0.55,NA,1.15,1.35,0.4,1.22,1.45,0.81,1.99,0.66,0.45,NA,NA,NA,1.76,1.49,NA,NA,NA,NA,1.06,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,0.53,0.38,NA,0.87,1.17,0.29,0.73,1.19,0.56,1.26,0.56,0.34,NA,NA,NA,1.1,0.71,NA,NA,NA,NA,0.82,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,0.49,0.4,NA,0.98,0.99,0.44,0.74,1.33,0.72,1.54,0.62,0.5,NA,NA,NA,1.37,1.4,NA,NA,NA,NA,0.85,1.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.16,0.55,0.35,NA,0.99,1.28,0.36,0.85,1.23,1.06,1.8,0.68,0.52,NA,NA,NA,1.24,1.22,NA,NA,NA,NA,0.73,1.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.04,0.46,0.35,NA,0.72,1.06,0.25,0.92,1.11,0.9,1.19,0.56,0.43,NA,NA,NA,1.19,1.13,NA,NA,NA,NA,1.06,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51,0.27,0.66,NA,0.64,0.82,0.34,0.59,0.9,0.75,0.99,0.48,0.42,NA,NA,NA,0.71,1.14,NA,NA,NA,NA,1.17,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6,0.4,1.03,NA,0.56,1.07,0.26,0.65,0.8,1,1.08,0.4,0.34,NA,NA,NA,0.83,1.1,NA,NA,NA,NA,1.44,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.94,0.38,1.15,NA,0.7,1.24,0.31,0.61,1.01,1.39,1.25,0.48,0.36,NA,NA,NA,1.52,1.53,NA,NA,NA,NA,1.68,1.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,TRUE,NA,NA
1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,0.23,0.78,NA,0.45,0.79,0.27,0.54,0.68,1.14,0.96,0.37,0.38,NA,NA,NA,1.35,0.78,NA,NA,NA,NA,1.5,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01,0.35,0.57,NA,0.54,0.74,0.31,0.63,1,1.02,0.93,0.51,0.48,NA,NA,NA,1.35,1.48,NA,NA,NA,NA,1.53,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,0.34,0.34,NA,0.52,0.56,0.18,0.44,0.76,0.88,0.72,0.32,0.35,NA,NA,NA,0.96,0.7,NA,NA,NA,NA,1.09,0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,0.2,0.28,NA,0.46,0.54,0.15,0.4,0.58,0.86,0.68,0.33,0.42,NA,NA,NA,0.74,0.83,NA,NA,NA,NA,1.29,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
1737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.93,0.18,0.24,NA,0.49,0.63,0.16,0.46,0.76,0.93,0.92,0.38,0.43,NA,NA,NA,0.81,0.91,NA,NA,NA,NA,1.19,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,FALSE,NA,NA
