Series,Site,Tree,Year,RW,dch_mm,Tree.Size,Basal.Area,next.Basal.Area,BAI,x,y,bio01,bio12,bio01.norm,bio12.norm,p.jj_tmax,p.as_tmax,p.on_tmax,djf_tmax,ma_tmax,mj_tmax,ja_tmax,so_tmax,p.jj_ppt,p.as_ppt,p.on_ppt,djf_ppt,ma_ppt,mj_ppt,ja_ppt,so_ppt
dead_8,dead,8,1938,5.65,1367,908.6,648388.564,664616.5001,16227.93612,-120.69134,39.07743,12.8925006,1530.188058,13.1496476,1344.991535,28.86590004,30.12549973,18.16285038,11.41710027,12.46764994,24.17144966,30.49699974,23.56899929,39.14500046,0,305.881012,1023.527054,499.5290146,42.52100086,1.143000007,93.79800606
dead_8,dead,8,1939,3.16,1367,919.9,664616.5001,673780.1162,9163.616107,-120.69134,39.07743,13.5666674,762.5750306,13.1496476,1344.991535,28.95224953,29.33294964,16.2871995,10.97069995,17.51300001,23.91485023,31.69630051,23.73810005,10.33900011,9.697000504,153.5020065,348.6340179,181.458005,92.57800186,0.992000043,113.5570049
dead_8,dead,8,1940,4.32,1367,926.22,673780.1162,686409.1076,12628.99135,-120.69134,39.07743,13.56491717,2030.879073,13.1496476,1344.991535,28.66104984,29.48175049,18.95055008,10.19373322,15.55250025,26.66435051,30.65964985,22.50109959,1.970000148,32.55400223,108.3380032,1029.080048,390.1670074,34.04600239,0,77.36400032
dead_8,dead,8,1941,3.03,1367,934.86,686409.1076,695336.9066,8927.799052,-120.69134,39.07743,12.55916719,1670.503073,13.1496476,1344.991535,29.65089989,27.96759987,16.49504995,10.24549993,14.67565012,21.71960068,29.33720016,21.89179993,5.078000069,12.98900032,206.0700073,1023.948029,333.8840179,116.4870081,0.93900007,54.20500231
dead_8,dead,8,1942,4.77,1367,940.92,695336.9066,709508.4467,14171.54005,-120.69134,39.07743,12.53158404,1690.539052,13.1496476,1344.991535,27.21320057,26.14875031,16.76084948,8.684700012,14.24459982,21.2031498,30.93000031,25.01440048,16.75800127,7.000000477,174.3770065,1021.147034,326.8470078,191.0360038,0,13.86800051
dead_8,dead,8,1943,5.08,1367,950.46,709508.4467,724758.1873,15249.74062,-120.69134,39.07743,13.30250076,1265.421062,13.1496476,1344.991535,28.08005047,28.96430016,18.58330011,10.94413344,15.25004959,22.38519955,29.66670036,25.2493,0.654000044,2.334000111,361.0270119,783.7280426,437.521019,82.59500504,0,37.52200317
dead_8,dead,8,1944,2.77,1367,960.62,724758.1873,733141.8109,8383.623682,-120.69134,39.07743,12.57000053,1314.558051,13.1496476,1344.991535,26.47399998,29.60494995,17.71715021,9.9235665,13.96274996,21.75030041,29.90114975,25.84065056,52.19600296,0,91.26700592,553.248024,244.9170151,70.4940052,0,87.58100557
dead_8,dead,8,1945,3.01,1367,966.16,733141.8109,742306.4704,9164.65943,-120.69134,39.07743,12.87166739,1605.330081,13.1496476,1344.991535,25.79500008,29.80430031,16.25314999,11.25970014,13.33130026,21.87445068,31.34414864,25.07590008,27.56900215,4.327000141,374.1210098,581.4700203,273.8300209,94.48700142,0,163.7580045
dead_8,dead,8,1946,2.43,1367,972.18,742306.4704,749746.7115,7440.241107,-120.69134,39.07743,12.69083409,905.292047,13.1496476,1344.991535,28.77094936,29.46544933,16.2031002,9.874966621,15.4906497,23.09529972,30.35424995,22.26655006,23.97400093,0.79400003,402.0490112,628.9860458,217.5050049,38.87400055,4.672000408,71.21700096
dead_8,dead,8,1947,2.11,1367,977.04,749746.7115,756237.2623,6490.550843,-120.69134,39.07743,12.88916727,889.61304,13.1496476,1344.991535,27.26659966,28.94279957,14.06510019,10.90529982,16.2250495,24.48919964,28.51964951,24.21714973,4.672000408,24.01000023,293.7010193,317.5240173,309.8820076,79.25800228,0,210.733017
dead_8,dead,8,1948,1.52,1367,981.26,756237.2623,760930.2539,4692.991531,-120.69134,39.07743,11.76166717,1313.079053,13.1496476,1344.991535,26.38869953,28.81744957,15.46204996,10.30690034,10.67115021,21.17905045,28.95909977,24.33419991,65.58100128,0,268.7210197,313.0710106,570.0970154,111.1390059,0,6.817000508
dead_8,dead,8,1949,2.49,1367,984.3,760930.2539,768649.4835,7719.229614,-120.69134,39.07743,12.52408391,871.0260358,13.1496476,1344.991535,27.11105061,27.77904987,17.86389971,6.275133451,14.54389954,23.74849987,29.42259979,24.57324982,2.10800004,0.416000009,127.5310054,501.5040207,321.4720144,42.41900253,7.596000195,10.90600014
dead_8,dead,8,1950,2.31,1367,989.28,768649.4835,775845.5305,7196.046995,-120.69134,39.07743,13.16833394,2104.544088,13.1496476,1344.991535,28.99394989,28.24335003,20.1647501,8.94659996,14.68030024,23.27314949,31.59775066,23.22410011,0,10.49000025,121.3870077,744.8710251,325.8180084,70.74900341,0.275000006,180.9680061
dead_8,dead,8,1951,3.86,1367,993.9,775845.5305,787944.9146,12099.38418,-120.69134,39.07743,12.90083388,1583.633044,13.1496476,1344.991535,28.48624992,28.66100025,17.69235039,10.09026639,15.52865028,23.81184959,30.57919979,24.17439938,5.794000059,13.21500015,678.385025,859.1170502,227.2490005,78.43000031,0,155.4200011
dead_8,dead,8,1952,2.7,1367,1001.62,787944.9146,796463.8583,8518.943701,-120.69134,39.07743,12.4215839,1563.718041,13.1496476,1344.991535,29.09424973,29.81199932,15.60290003,7.076466719,12.86714983,22.2951498,30.59190083,26.73280048,0,0.547000051,377.253006,1138.06604,298.3790054,70.74300194,2.821000099,12.01500103
dead_8,dead,8,1953,2.62,1367,1007.02,796463.8583,804774.1777,8310.31933,-120.69134,39.07743,12.74416721,1146.782043,13.1496476,1344.991535,27.12360001,28.96785069,19.16620016,11.00689983,14.41935015,18.61170006,29.88194942,25.11559963,30.54500103,11.70300102,99.03400776,696.0840106,369.5010223,131.2030067,0,51.91100311
dead_8,dead,8,1954,3.87,1367,1012.26,804774.1777,817128.2492,12354.07152,-120.69134,39.07743,13.0641671,1336.647068,13.1496476,1344.991535,26.75164986,28.90469933,17.24635029,12.28253333,15.07869959,23.99034977,29.30679989,24.21924973,42.2120018,0,218.4220047,533.8280258,402.0640259,51.4470005,9.133000374,14.10500026
dead_8,dead,8,1955,2.55,1367,1020,817128.2492,825319.9599,8191.710698,-120.69134,39.07743,12.30500044,1598.502056,13.1496476,1344.991535,27.48124981,27.21224976,18.88864994,9.09316651,12.62099981,23.08564949,30.00230026,25.5557003,39.33300018,11.62900043,149.5430059,576.8720245,228.2920074,31.7440021,1.200000048,35.37400246
dead_8,dead,8,1956,2.51,1367,1025.1,825319.9599,833423.0733,8103.113387,-120.69134,39.07743,12.72416739,1126.906026,13.1496476,1344.991535,26.82275009,29.87145042,17.96175003,7.910866419,14.82800007,22.87944984,29.49969959,22.91795063,3.413000107,16.50400162,172.0730038,1477.896042,119.1770039,127.4430032,0,177.9170017
dead_8,dead,8,1957,2.8,1367,1030.12,833423.0733,842509.1122,9086.038874,-120.69134,39.07743,12.50666722,1451.396049,13.1496476,1344.991535,28.15159988,28.11054993,17.79200077,10.43089978,14.21880007,23.01834965,29.37304974,22.04680061,0.921000063,14.43200111,168.302001,511.2080231,336.9930115,236.3800039,0,121.1300049
dead_8,dead,8,1958,3.92,1367,1035.72,842509.1122,855312.3237,12803.21151,-120.69134,39.07743,13.9191672,1540.326065,13.1496476,1344.991535,28.78234959,28.2670002,14.58790016,10.90890026,11.6307497,23.3871994,30.89560032,26.43884945,7.373000145,30.63600159,176.6940079,892.5600281,637.0170288,79.20700455,2.400000095,33.77800083
dead_8,dead,8,1959,2.18,1367,1043.56,855312.3237,862474.2539,7161.930241,-120.69134,39.07743,14.35250068,904.0910292,13.1496476,1344.991535,26.98285007,30.09284973,20.12349987,11.72243309,18.46689987,23.66799927,31.91005039,24.3093996,34.74200296,24.51300049,76.67500401,628.2300224,130.2120018,25.55500031,2.526000023,86.43500519
dead_8,dead,8,1960,2.58,1367,1047.92,862474.2539,870988.8811,8514.627153,-120.69134,39.07743,13.41833407,1369.243061,13.1496476,1344.991535,30.82034969,27.89935017,21.17809963,10.19873317,15.16925001,24.70069981,31.80470085,25.54815006,0,88.96100521,0,722.1600189,317.4150238,54.06100082,1.308000028,14.50900114
dead_8,dead,8,1961,2.43,1367,1053.08,870988.8811,879046.7184,8057.837382,-120.69134,39.07743,13.31916734,872.8420334,13.1496476,1344.991535,31.35525036,30.37485027,16.31309986,12.30836646,14.16740036,23.67150021,31.35354996,23.30579948,0.966000021,2.221000075,260.0310173,311.1160088,284.9830093,74.09900188,2.484000206,46.83300209
dead_8,dead,8,1962,2.98,1367,1057.94,879046.7184,888978.9943,9932.275865,-120.69134,39.07743,13.13833392,1665.290097,13.1496476,1344.991535,30.68125057,28.17949963,17.18159962,9.970033328,14.57474947,22.1640501,29.84200001,24.31219959,11.99800014,8.438000679,151.310009,775.4950485,265.9810104,15.94200036,8.148000479,492.6550374
dead_8,dead,8,1963,3.05,1367,1063.9,888978.9943,899202.3573,10223.36296,-120.69134,39.07743,12.56666728,1453.795053,13.1496476,1344.991535,28.46984959,28.89204979,17.48245001,12.90469996,10.74464989,21.63609982,28.72029972,23.99225044,1.792000026,9.289000511,563.7840424,563.6250153,522.4870148,85.91100502,0,97.13100338
dead_8,dead,8,1964,3.61,1367,1070,899202.3573,911378.3288,12175.97149,-120.69134,39.07743,12.45250054,1683.33405,13.1496476,1344.991535,25.84420013,28.16790009,16.13700008,11.69736671,13.75219965,20.38615036,30.35695076,25.74359989,8.045000076,15.38500118,407.7610168,316.8920193,160.5620079,138.8800049,3.737000227,50.27500367
dead_8,dead,8,1965,4,1367,1077.22,911378.3288,924965.34,13587.01124,-120.69134,39.07743,12.45750084,1218.020051,13.1496476,1344.991535,26.56570053,28.46020031,17.35645008,9.986299833,13.29355001,21.85214996,28.74644947,24.67535019,39.56700134,6.81000042,308.5650101,1155.03603,304.7610092,17.28100014,27.28200087,23.05500031
dead_8,dead,8,1966,3.6,1367,1085.22,924965.34,937279.6041,12314.26409,-120.69134,39.07743,13.25166722,997.9710464,13.1496476,1344.991535,26.87150002,26.11419964,18.60435009,8.567966461,16.56264973,25.10264969,30.37584972,25.27335072,9.483000129,31.6060009,284.5110168,465.0430145,138.7520065,17.228001,1.243000031,1.15200007
dead_8,dead,8,1967,2.63,1367,1092.42,937279.6041,946327.3328,9047.728723,-120.69134,39.07743,12.93750052,1500.554054,13.1496476,1344.991535,27.51200008,29.53219986,18.25770044,11.73989995,9.271700144,22.02029991,32.00129986,25.07935047,2.261000037,1.15200007,340.5190125,704.4380302,564.2490234,102.9310036,0,69.03600311
dead_8,dead,8,1968,4.11,1367,1097.68,946327.3328,960553.5856,14226.25277,-120.69134,39.07743,12.83666724,1259.195048,13.1496476,1344.991535,27.54739952,30.3906002,18.97879982,9.942200025,15.62659931,23.90925026,28.78030014,24.27545071,62.3730011,11.31200027,173.1060066,639.0000153,146.340004,43.72800159,35.72600067,98.14400792
dead_8,dead,8,1969,2.13,1367,1105.9,960553.5856,967968.0707,7414.485074,-120.69134,39.07743,12.74083404,1852.258116,13.1496476,1344.991535,29.36735058,27.03005028,16.55505037,6.661866665,13.36780024,23.55534935,31.28854942,22.93734932,14.76500118,37.54600072,300.8250122,1334.689087,208.5010147,11.23300016,2.390000105,106.7180015
dead_8,dead,8,1970,4.64,1367,1110.16,967968.0707,984218.499,16250.42835,-120.69134,39.07743,13.05833385,1789.325055,13.1496476,1344.991535,27.29669952,30.02049923,16.9670496,10.7980334,13.53539991,24.02289963,31.35439968,23.67370033,12.11200023,1.05400002,195.2430038,1092.481041,175.4470024,39.8190012,0,71.49500275
dead_8,dead,8,1971,4.19,1367,1119.44,984218.499,999009.1477,14790.64869,-120.69134,39.07743,11.92333376,1075.751041,13.1496476,1344.991535,28.7557497,29.16884995,16.43889999,9.110599836,12.93249989,20.61975002,31.1304493,22.36254978,33.56100082,0,442.9930191,585.0470238,291.1550217,94.52900314,2.059000015,64.30500221
dead_8,dead,8,1972,3.25,1367,1127.82,999009.1477,1010557.572,11548.42391,-120.69134,39.07743,12.63166714,1091.545049,13.1496476,1344.991535,27.32564926,28.97289944,15.40304995,8.85833327,15.80495024,24.73765087,31.23769951,21.38059998,32.72900009,28.65200043,179.7060051,601.1130219,196.9150085,34.32400131,0.307000011,136.1450043
dead_8,dead,8,1973,3.77,1367,1134.32,1010557.572,1024036.887,13479.31524,-120.69134,39.07743,12.60333379,1948.682064,13.1496476,1344.991535,29.46070004,27.91254997,13.98664999,8.054399967,13.34330034,25.80455017,30.55674934,23.44375038,13.55700111,57.02300343,331.1750183,932.6190491,183.892004,18.16900039,0,147.7820091
dead_8,dead,8,1974,4.32,1367,1141.86,1024036.887,1039592.475,15555.58848,-120.69134,39.07743,13.28166727,1314.002072,13.1496476,1344.991535,29.2951498,28.30809975,14.10225034,9.538800081,13.19210005,25.37435055,29.75465012,26.62634945,2.180000067,46.44400406,620.5280075,728.8010178,521.8200378,14.38000107,107.3120044,81.6230011
dead_8,dead,8,1975,3.63,1367,1150.5,1039592.475,1052754.152,13161.67698,-120.69134,39.07743,12.35333403,1383.544035,13.1496476,1344.991535,28.79485035,30.53959942,18.22004986,9.998933156,10.07710028,23.93825054,28.81774998,23.67059994,118.2210054,1.070000052,164.378006,618.4800262,451.3200073,37.62900066,36.71900034,207.335003
dead_8,dead,8,1976,3.6,1367,1157.76,1052754.152,1065888.824,13134.67216,-120.69134,39.07743,13.46241744,449.6690323,13.1496476,1344.991535,27.99950027,28.80134964,15.15930033,12.07699998,13.78714991,24.51609993,28.08635044,24.69400024,13.58900023,36.4440003,289.6180038,195.9240131,130.96101,2.548000097,64.23900604,48.13700294
dead_8,dead,8,1977,2,1367,1164.96,1065888.824,1073221.05,7332.225926,-120.69134,39.07743,13.40575067,880.2530392,13.1496476,1344.991535,28.1012001,25.94615078,20.88819981,13.95799987,15.65059996,21.50425005,31.1072998,24.18455029,2.548000097,101.8660088,67.2460041,185.0170093,81.05500698,95.22200775,12.46600044,26.74700069
dead_8,dead,8,1978,3.31,1367,1168.96,1073221.05,1085411.101,12190.05085,-120.69134,39.07743,12.97750068,1493.446069,13.1496476,1344.991535,29.7041502,28.3878994,18.48390055,10.07593314,14.23460007,23.42364979,30.21879959,24.93855,1.840000033,29.45900059,151.6490011,1020.437042,505.3660278,21.19500065,0,92.35700226
dead_8,dead,8,1979,2.6,1367,1175.58,1085411.101,1095034.641,9623.540245,-120.69134,39.07743,12.93000066,1454.506055,13.1496476,1344.991535,27.91694927,27.32905006,18.60489988,8.839399815,14.41074991,24.80414963,28.85454941,25.21679974,2.977000237,92.35700226,121.0400085,656.1510239,299.9790192,66.86000061,12.31400013,140.1850049
dead_8,dead,8,1980,3.14,1367,1180.78,1095034.641,1106713.54,11678.89834,-120.69134,39.07743,13.29500047,1358.652044,13.1496476,1344.991535,28.49329948,28.80524921,16.53000021,11.93889968,14.43860006,20.77955055,29.46630001,24.6864996,9.934000015,4.060000181,290.0270081,1079.625031,212.0810089,61.09900379,29.05200064,32.16900086
dead_8,dead,8,1981,3.62,1367,1187.06,1106713.54,1120254.626,13541.08618,-120.69134,39.07743,13.85583389,1782.46707,13.1496476,1344.991535,26.10445023,28.15804958,19.21985006,13.32593346,15.13950062,24.96969986,32.33804989,23.44804955,37.75700092,1.991000056,77.45200157,465.9160156,274.6480179,50.31000349,0,188.814003
dead_8,dead,8,1982,3.93,1367,1194.3,1120254.626,1135048.524,14793.89772,-120.69134,39.07743,11.64916742,2099.421104,13.1496476,1344.991535,30.32894993,30.9293499,15.43494987,10.27846686,11.52055025,23.35394955,29.25094986,21.42225075,0.48300001,28.76000214,605.4880219,968.6620483,651.1030273,32.77500248,3.289000154,315.885025
dead_8,dead,8,1983,4.87,1367,1202.16,1135048.524,1153515.547,18467.02335,-120.69134,39.07743,12.22083378,2476.580092,13.1496476,1344.991535,26.35725021,27.23554993,14.59340048,10.33920002,10.82665014,22.84780025,27.64900017,24.33410072,26.96400201,101.9380085,501.3690186,946.598053,676.4430237,62.73200226,10.44000077,108.8270035
dead_8,dead,8,1984,2.9,1367,1211.9,1153515.547,1164583.127,11067.57959,-120.69134,39.07743,13.49083398,1006.42705,13.1496476,1344.991535,25.95240021,27.91130066,15.50835037,11.71373336,15.9006505,24.21984959,31.71399975,22.84850025,14.18500066,36.14600277,606.7170105,646.8170156,201.1850128,74.59600067,9.18500042,113.8060079
dead_8,dead,8,1985,3.66,1367,1217.7,1164583.127,1178626.604,14043.47711,-120.69134,39.07743,13.43666744,935.0310377,13.1496476,1344.991535,28.85014915,30.03865051,13.44864988,11.33839989,15.7355504,25.29349995,30.6355505,21.66065025,34.70100021,13.46300077,447.7940292,243.0180054,231.9750042,13.54100037,6.90800032,95.7930069
dead_8,dead,8,1986,3.34,1367,1225.02,1178626.604,1191515.686,12889.08255,-120.69134,39.07743,14.04333401,1547.566045,13.1496476,1344.991535,30.32835007,26.16615009,15.78075027,12.50379976,16.37129974,24.58704948,30.42800045,21.26525021,12.12500033,57.39700413,310.4120216,1100.579025,330.7710114,51.70100403,0,141.0350027
dead_8,dead,8,1987,2.82,1367,1231.7,1191515.686,1202452.659,10936.97227,-120.69134,39.07743,13.95166721,997.9810499,13.1496476,1344.991535,28.39449978,27.0176506,18.57149982,11.16843319,17.0378499,25.23735046,29.70880032,27.30070019,0,128.7870026,39.36600208,366.9220123,211.3010178,28.35100055,0.574000001,42.36100388
dead_8,dead,8,1988,1.64,1367,1237.34,1202452.659,1208836.146,6383.487564,-120.69134,39.07743,14.47166737,991.0000389,13.1496476,1344.991535,28.08130074,30.54874992,19.35975027,10.9144667,16.80340004,22.74979973,32.1385994,28.15544987,3.41900003,0,138.8230095,531.4160194,168.6000099,72.39100266,0,6.008000135
dead_8,dead,8,1989,2.84,1367,1240.62,1208836.146,1219930.449,11094.30323,-120.69134,39.07743,13.55250057,1126.010066,13.1496476,1344.991535,29.14429951,30.53469944,18.78195,9.961633682,15.85135031,23.47774982,29.2829504,22.71250057,18.47200012,5.426000118,347.1100152,356.4220123,557.5870361,39.51300049,13.95800114,212.2570114
dead_8,dead,8,1990,1.56,1367,1246.3,1219930.449,1226046.067,6115.617782,-120.69134,39.07743,13.42833386,788.068027,13.1496476,1344.991535,28.37555027,27.19290066,18.24540043,11.84493319,17.43575001,22.23545074,30.05800056,25.71925068,18.05500031,96.25500584,237.5710144,371.5190068,145.9330101,148.3390045,0.953000069,29.83400202
dead_8,dead,8,1991,1.55,1367,1249.42,1226046.067,1232137.626,6091.559151,-120.69134,39.07743,13.74666727,1165.841023,13.1496476,1344.991535,28.02380085,28.53890038,19.62535048,12.71386655,11.66864967,20.97564983,29.84630013,27.23684978,0.953000069,5.782000065,68.57100296,163.1550083,590.4959984,144.4140053,9.220000267,121.9020081
dead_8,dead,8,1992,2.1,1367,1252.52,1232137.626,1240414.787,8277.160448,-120.69134,39.07743,14.32333402,1154.489049,13.1496476,1344.991535,27.58749962,29.63605022,19.91264963,12.18450006,17.04650021,25.77860069,30.00990009,25.80595016,48.11100388,9.220000267,200.3940125,496.8040161,178.1460114,50.27700329,0,121.2400055
dead_8,dead,8,1993,1.88,1367,1256.72,1240414.787,1247848.323,7433.536006,-120.69134,39.07743,12.92666725,1469.245083,13.1496476,1344.991535,27.03460026,30.35520077,18.40159988,8.047566732,15.40595007,22.05964947,28.55294991,24.98705006,47.50800323,0,148.5450077,1123.33905,268.7670212,147.0430069,6.006000519,48.18700409
dead_8,dead,8,1994,1.1,1367,1260.48,1247848.323,1252208.03,4359.707506,-120.69134,39.07743,13.68083405,1094.297055,13.1496476,1344.991535,25.82699966,28.84039974,18.44175005,10.71636645,16.91315079,23.84035015,32.15225029,24.12390041,73.21900177,6.006000519,135.9830093,480.4290237,123.6590042,53.49600124,0,49.43800163
dead_8,dead,8,1995,2.04,1367,1262.68,1252208.03,1260313.43,8105.399524,-120.69134,39.07743,13.77000074,2029.411047,13.1496476,1344.991535,29.61010075,29.91825008,14.59950018,11.4612662,12.4770999,20.39449978,29.3706007,26.49450016,4.741000175,18.25,339.1380138,927.0480194,795.6430206,195.6560059,0.614000022,0
dead_8,dead,8,1996,1.95,1367,1266.76,1260313.43,1268085.681,7772.25153,-120.69134,39.07743,14.17500067,2350.447139,13.1496476,1344.991535,25.91359997,29.55245018,21.23725033,10.80753326,15.76159954,23.04325008,31.89315033,23.38505077,65.00399941,0,18.60100174,1069.912048,341.4410095,213.0050163,0.948000014,70.54200459
dead_8,dead,8,1997,3.04,1367,1270.66,1268085.681,1280250.079,12164.39755,-120.69134,39.07743,13.51333388,1278.49608,13.1496476,1344.991535,29.20540047,29.17955017,17.2123003,10.24180031,16.50265026,24.25835037,29.53614998,23.25699997,8.955000222,14.72300029,306.4810219,1414.69112,104.1130028,63.46400452,16.18800032,99.656003
dead_8,dead,8,1998,2.95,1367,1276.74,1280250.079,1292109.86,11859.78087,-120.69134,39.07743,12.03250076,2002.829058,13.1496476,1344.991535,27.00545025,28.26990032,16.09144974,7.752933343,13.10230017,18.22094965,31.32505035,22.37919998,45.0170027,24.70200062,294.529007,1097.144035,355.8200073,223.692009,0,56.98600197
dead_8,dead,8,1999,2.91,1367,1282.64,1292109.86,1303862.402,11752.54261,-120.69134,39.07743,13.43083398,1270.139041,13.1496476,1344.991535,26.64519978,29.04590034,14.4914999,9.87740008,12.43779993,22.67825031,28.98795033,27.02374935,27.41500092,32.625,280.0840092,872.9860229,224.0340118,54.52600098,3.505000114,55.9260025
dead_8,dead,8,2000,2.83,1367,1288.46,1303862.402,1315342.884,11480.48131,-120.69134,39.07743,13.7625008,1513.851082,13.1496476,1344.991535,27.23305035,28.71414948,20.49774933,10.58939997,16.14530039,24.57964993,29.67625046,22.81524944,4.486000061,3.505000114,201.3680038,949.9690552,165.2800064,124.2550087,0,201.0930061
dead_8,dead,8,2001,1.99,1367,1294.12,1315342.884,1323445.865,8102.980812,-120.69134,39.07743,14.58416732,1214.380045,13.1496476,1344.991535,28.42835045,28.45619965,15.69754982,10.99059995,15.42205,26.97835064,31.54559994,27.07085037,19.11800003,43.66800308,209.015007,401.1030121,212.0170059,4.951000154,0,54.91100121
dead_8,dead,8,2002,2.28,1367,1298.1,1323445.865,1332760.267,9314.402501,-120.69134,39.07743,14.34000075,1245.405045,13.1496476,1344.991535,29.0971508,30.96339989,19.27869987,10.5873003,15.31585026,24.29574966,31.614151,25.44559956,4.544000149,16.16300011,264.4150085,670.365036,289.0970078,69.4280014,0,0
dead_8,dead,8,2003,1.77,1367,1302.66,1332760.267,1340013.705,7253.438238,-120.69134,39.07743,14.22833407,1263.659049,13.1496476,1344.991535,30.2299509,29.6963501,19.46334934,11.40436649,12.37964964,24.53064919,31.06130028,28.2000494,0,0,182.4080048,615.6130295,453.9980164,72.27600098,26.54800034,8.309000492
dead_8,dead,8,2004,2.06,1367,1306.2,1340013.705,1348480.346,8466.64121,-120.69134,39.07743,14.08083399,1094.019055,13.1496476,1344.991535,30.57944965,29.74790001,18.33549976,9.177933375,18.89579964,24.39229965,30.82770061,23.29150009,0,31.47600079,117.8400073,811.5590363,80.42700195,16.55000031,0,213.7500076
dead_8,dead,8,2005,1.82,1367,1310.32,1348480.346,1355982.768,7502.42108,-120.69134,39.07743,13.735834,1977.532076,13.1496476,1344.991535,29.42105007,29.06375027,15.5935998,10.94519997,14.90194988,20.78979969,32.00520134,23.26865005,0.67900002,12.55500031,312.867012,683.9020386,403.1780167,307.9460144,0,53.4470005
dead_8,dead,8,2006,2.68,1367,1313.96,1355982.768,1367068.176,11085.40876,-120.69134,39.07743,13.78416705,1655.598057,13.1496476,1344.991535,27.48160076,28.76840019,18.22365046,11.09846656,10.7184999,25.29670048,31.45230007,24.44705009,94.29200745,19.8220005,156.3430023,1166.001038,729.6460266,37.62700272,3.220000267,18.80600074
dead_8,dead,8,2007,1.76,1367,1319.32,1367068.176,1374372.696,7304.519592,-120.69134,39.07743,14.04416724,977.8850403,13.1496476,1344.991535,30.54190063,29.12859917,16.66875029,10.75323327,17.68289948,24.67739964,30.75695038,21.98760033,0,3.569000274,176.1750031,598.1010284,149.5470085,51.60100174,0,121.3840027
dead_8,dead,8,2008,2.24,1367,1322.84,1374372.696,1383697.506,9324.809969,-120.69134,39.07743,14.34166745,968.0600319,13.1496476,1344.991535,28.81165028,27.89750004,16.86065006,9.012899876,14.69224977,24.43589973,32.04314995,25.54869938,11.06900024,28.12200165,133.4280014,704.6860199,67.72000313,29.79800224,0,43.93500137
dead_8,dead,8,2009,1.45,1367,1327.32,1383697.506,1389750.464,6052.958402,-120.69134,39.07743,14.25083391,1187.105048,13.1496476,1344.991535,29.69390011,30.83574963,18.64254951,10.7887001,14.64144993,23.95359993,31.0560503,24.69344997,0,0,199.6100044,585.8160248,262.0350189,168.236001,1.072000027,96.61900353
dead_8,dead,8,2010,2.03,1367,1330.22,1389750.464,1398246.799,8496.33523,-120.69134,39.07743,13.14916722,1935.725057,13.1496476,1344.991535,28.19169998,30.30175018,17.11104965,9.968299866,12.94469976,20.59060001,29.61630058,24.21475029,8.404000282,3.489000082,150.9820061,646.2240143,392.3390198,135.957005,0.465000033,231.5960056
dead_8,dead,8,2011,2.34,1367,1334.28,1398246.799,1408072.73,9825.93044,-120.69134,39.07743,13.23500053,1202.715034,13.1496476,1344.991535,27.73029995,28.29625034,16.2437501,10.78570016,12.02470016,20.07460022,29.60369968,25.62374973,4.980000019,0.849000037,477.4500122,746.1680145,581.2780151,181.9760056,0,111.6890051
dead_8,dead,8,2012,2.54,1367,1338.96,1408072.73,1418777.424,10704.69422,-120.69134,39.07743,14.38825079,1839.925084,13.1496476,1344.991535,25.96574974,30.14484978,16.82009983,12.80773322,13.75220013,24.03504944,31.54284954,26.08669949,75.74900055,0.74000001,177.4720078,288.008008,640.8130341,42.49400234,4.702000141,85.63200551
dead_8,dead,8,2013,2.59,1367,1344.04,1418777.424,1429734.582,10957.15795,-120.69134,39.07743,14.71333412,443.0270195,13.1496476,1344.991535,28.05489922,31.53724957,17.97319984,10.63913314,17.65005016,24.40754986,30.81840038,23.12330055,34.88900232,0.51700002,362.2000275,569.2150154,141.3730049,101.9500046,0,64.08800316
dead_8,dead,8,2014,1.97,1367,1349.22,1429734.582,1438097.013,8362.430498,-120.69134,39.07743,15.42083402,1342.498999,13.1496476,1344.991535,29.82815075,27.62759972,18.17090034,13.74636682,16.12835026,24.94794941,30.75189972,25.10490036,60.16600418,45.02300262,63.58000374,432.3870106,320.9320068,22.59900093,3.667999983,92.31399918
dead_8,dead,8,2015,1.13,1367,1353.16,1438097.013,1442904.742,4807.729092,-120.69134,39.07743,15.26583397,847.6510261,13.1496476,1344.991535,29.98104954,28.37839985,18.87385035,13.63560073,18.03000069,24.50000095,30.09000111,25.62000179,1.042000055,48.73299837,195.6439972,528.5629883,118.7830009,44.32900238,0.865000069,42.5850029
dead_9,dead,9,1907,8.28,1297,571.92,256897.8381,271990.2251,15092.38704,-120.69134,39.07743,12.40166714,1785.935046,13.1496476,1344.991535,27.07954979,28.21305084,18.73514986,11.20886676,13.45250034,20.82815075,27.96514988,23.12510014,81.10700226,11.29100019,100.5820065,997.7050476,722.5300064,139.2810059,0,29.66000199
dead_9,dead,9,1908,8.24,1297,588.48,271990.2251,287437.3507,15447.12563,-120.69134,39.07743,13.07583388,918.2960415,13.1496476,1344.991535,25.24805069,26.49685001,19.67840004,11.01876672,17.4131999,21.16210079,32.19884968,22.96810055,94.4260025,0.61500001,35.72000217,629.0860138,150.4930077,156.661005,0,98.42100525
dead_9,dead,9,1909,6.92,1297,604.96,287437.3507,300739.5125,13302.16177,-120.69134,39.07743,12.71500055,2153.079061,13.1496476,1344.991535,28.98130035,28.96255016,18.00640011,8.654333433,15.11860037,22.85960007,30.22515011,23.19929981,17.90600014,8.430000305,191.6580124,1312.952042,158.4450045,46.26000118,0,111.8880014
